,structure,folder,interatomic_custom,interatomic_lammps,electrostatic_custom
0,structure102,random,355.0149136098475,355.01491360985193,"[[-14.216728     5.63490899  -1.43448473  -1.43428492  -1.43428492
    5.63490899   2.2235702   -1.43448473  -2.27018403   3.10670063
   -3.93525521  -3.93525521   6.21340126  -7.87051043  -7.87124565]
 [  5.63490899 -14.216728    -2.27033012  -2.27018403   0.37460041
    2.2235702    5.63490899   0.3742196   -1.43428492   3.10670063
   -3.93525521  -3.93525521   6.21340126  -7.87051043  -7.87124565]
 [ -1.43448473  -2.27033012 -14.216728     0.37460041  -2.27018403
    0.3742196   -1.43448473   2.2235702   -1.43428492  -3.93562282
   -3.93525521  -3.93525521  -7.87124565  -7.87051043   6.21340126]
 [ -1.43428492  -2.27018403   0.37460041 -14.216728     2.2235702
    0.37460041  -1.43428492  -2.27018403   5.63490899  -3.93525521
    3.10670063   3.10670063  -7.87051043   6.21340126  -7.87051043]
 [ -1.43428492   0.37460041  -2.27018403   2.2235702  -14.216728
   -2.27018403  -1.43428492   0.37460041   5.63490899  -3.93525521
    3.10670063   3.10670063  -7.87051043   6.21340126  -7.87051043]
 [  5.63490899   2.2235702    0.3742196    0.37460041  -2.27018403
  -14.216728     5.63490899  -2.27033012  -1.43428492   3.10670063
   -3.93525521  -3.93525521   6.21340126  -7.87051043  -7.87124565]
 [  2.2235702    5.63490899  -1.43448473  -1.43428492  -1.43428492
    5.63490899 -14.216728    -1.43448473   0.37460041   3.10670063
   -3.93525521  -3.93525521   6.21340126  -7.87051043  -7.87124565]
 [ -1.43448473   0.3742196    2.2235702   -2.27018403   0.37460041
   -2.27033012  -1.43448473 -14.216728    -1.43428492  -3.93562282
   -3.93525521  -3.93525521  -7.87124565  -7.87051043   6.21340126]
 [ -2.27018403  -1.43428492  -1.43428492   5.63490899   5.63490899
   -1.43428492   0.37460041  -1.43428492 -14.216728    -3.93525521
    3.10670063   3.10670063  -7.87051043   6.21340126  -7.87051043]
 [  3.10670063   3.10670063  -3.93562282  -3.93525521  -3.93525521
    3.10670063   3.10670063  -3.93562282  -3.93525521 -14.216728
   -1.43428492   0.37460041  11.26981799  -2.86856983  -2.86896947]
 [ -3.93525521  -3.93525521  -3.93525521   3.10670063   3.10670063
   -3.93525521  -3.93525521  -3.93525521   3.10670063  -1.43428492
  -14.216728     5.63490899   0.74920082   4.4471404   -4.54036805]
 [ -3.93525521  -3.93525521  -3.93525521   3.10670063   3.10670063
   -3.93525521  -3.93525521  -3.93525521   3.10670063   0.37460041
    5.63490899 -14.216728    -2.86856983  11.26981799  -2.86856983]
 [  6.21340126   6.21340126  -7.87124565  -7.87051043  -7.87051043
    6.21340126   6.21340126  -7.87124565  -7.87051043  11.26981799
    0.74920082  -2.86856983 -56.86691198  -9.08073611  -9.08132049]
 [ -7.87051043  -7.87051043  -7.87051043   6.21340126   6.21340126
   -7.87051043  -7.87051043  -7.87051043   6.21340126  -2.86856983
    4.4471404   11.26981799  -9.08073611 -56.86691198   1.49840164]
 [ -7.87124565  -7.87124565   6.21340126  -7.87051043  -7.87051043
   -7.87124565  -7.87124565   6.21340126  -7.87051043  -2.86896947
   -4.54036805  -2.86856983  -9.08132049   1.49840164 -56.86691198]]"
