structure,method,folder,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,500,501,502,503,504,505,506,507,508,509,510,511,512,513,514,515,516,517,518,519,520,521,522,523,524,525,526,527,528,529,530,531,532,533,534,535,536,537,538,539,540,541,542,543,544,545,546,547,548,549,550,551,552,553,554,555,556,557,558,559,560,561,562,563,564,565,566,567,568,569,570,571,572,573,574,575,576,577,578,579,580,581,582,583,584,585,586,587,588,589,590,591,592,593,594,595,596,597,598,599,600,601,602,603,604,605,606,607,608,609,610,611,612,613,614,615,616,617,618,619,620,621,622,623,624
structure57,bfgs,random,1.50000000,2.50000000,2.62781114,2.77041348,2.91334482,3.09109228,1.50000000,2.50000000,3.50000000,2.88017189,2.93472457,0.49701890,0.02233253,-0.06035089,-0.07677625,-0.08667913,0.01821690,0.07436561,0.08933609,0.10627196,0.11354634,0.26983169,0.25881978,0.16584240,0.37373161,0.37393006,0.32677173,0.33010175,-1.22750634,-0.32794732,-0.34791694,0.09383410,0.11248397,0.14023554,0.14695101,0.05331157,0.15719750,0.15220463,0.29562879,0.30340179,0.79646788,0.73493631,0.76103683,0.41306409,0.43605280,0.43931790,0.62634849,1.04795992,0.99686987,0.75452308,0.73523669,1.04155375,1.04119165,0.82060523,1.00440769,0.96548347,0.93422943,0.96584620,0.98765570,0.74584252,0.74150076,0.82910433,0.53315621,1.02673992,1.00836293,0.89681091,0.90185000,1.39253799,1.30265683,1.33389752,1.31545095,1.41456701,1.23803704,1.03129413,0.92978820,1.55176569,1.53477736,1.47734842,1.36702852,0.99122462,1.50000000,1.82157837,0.80291669,0.44773462,0.79099887,0.76012091,0.99457314,1.04571276,0.82254019,0.82797086,0.90650818,1.32813376,1.48131798,1.49377266,2.07524073,1.69174691,2.69174691,3.69174691,4.69174691,2.18375110,0.46921666,1.01749147,1.05541978,1.24444749,0.97565748,0.92972179,0.67210828,1.15950639,1.15973776,1.08455213,1.09805126,0.88708531,1.50024326,1.52014620,1.23002718,1.12036824,1.50000000,2.50000000,3.50000000,4.50000000,0.63358003,0.70967867,0.74430595,1.06124979,1.06510725,1.42136336,1.52369413,0.98559189,1.00158959,1.43421473,1.47807158,1.51109151,1.50369717,2.50369717,3.44338090,2.14779363,1.71593121,2.03459967,1.81548697,0.60373881,1.04741549,1.54205282,0.96855667,1.28163770,1.90693298,1.63564433,2.36909152,1.29160392,1.59263230,1.31289662,1.35907895,1.40527847,1.27547754,1.26685232,1.50000000,2.50000000,3.50000000,4.50000000,5.50000000,0.95833269,0.89469308,0.62179117,1.02465435,1.02144120,1.68150038,1.77192043,1.29085620,1.29314632,1.62612500,1.76052571,1.58684190,1.75085441,1.58361814,2.26816280,1.74286688,1.57871968,0.65752611,1.22074791,1.04553904,0.72634825,1.09918674,1.02038859,1.12276489,1.18892182,0.85997862,1.46038523,1.51502046,1.28514333,1.58746707,1.77529860,0.91174661,1.10846196,1.14825942,1.85846850,1.24408483,1.16608661,1.80116092,1.50000000,2.50000000,3.50000000,4.50000000,2.50000000,2.86124193,1.95374731,2.22179580,1.63549111,0.01621974,0.09557541,0.01522423,0.02167158,0.01575492,0.01601754,-0.00132986,-0.00064869,-0.00031086,-0.00014330,-0.00006019,0.05296975,-0.09571425,-0.03478715,-0.00999186,0.00022214,0.00445062,0.00002949,0.00000740,-0.00000185,0.05283982,-0.09582363,-0.03488668,-0.01006874,0.00016188,-0.00503176,0.05283982,-0.09582363,-0.03488668,-0.01006874,0.00016188,-0.00503176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
structure4,bfgs,random,1.50000000,2.50000000,3.35349215,2.66436659,2.72400546,1.00000000,2.00000000,3.00000000,2.31155473,1.55240597,1.66616551,-0.75000000,-0.66138519,-0.63134691,-0.67536609,-0.67472523,1.50000000,0.98811244,0.99187729,0.87387719,0.58712332,0.60796877,0.25012574,0.36150180,0.29461769,0.28985968,0.27749898,0.27756117,0.03617478,0.09244735,0.05036995,0.04773586,0.04676811,0.04670479,-0.00190264,-0.00883010,-0.00814541,0.01763170,0.01901214,-0.03462899,-0.04738961,-0.04614838,0.05726504,0.07653920,0.07186355,0.07097978,-0.26216947,-0.13588530,-0.19569623,-0.16247538,-0.15745202,-0.14941897,-0.01573083,-0.09433809,-0.03810350,-0.01813493,-0.01728985,-0.01717156,0.24600024,0.15228467,0.15352431,0.15984253,0.15987396,-0.27166053,-0.40749079,-0.54332105,-0.67915132,-0.81498158,-0.95081184,-0.00009296,0.04712518,0.01927912,0.00841197,0.00863015,0.00804439,0.00000000,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
structure5,bfgs,random,1.50000000,2.50000000,2.28274085,2.24399344,1.50000000,2.21843488,3.21843488,4.21843488,3.23589857,3.69072978,-0.75000000,-1.48694841,-2.22389681,-2.96084522,-3.69779362,-4.43474203,-0.74186093,-1.23372186,-1.72558279,-2.21744372,-2.70930465,-3.20116558,-0.58844967,-0.27904059,-0.24676131,-0.25425281,-0.25423486,-0.25421822,-0.53006538,-0.34139961,-0.37067368,-0.37374598,-0.37150669,-0.37152394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
structure65,bfgs,random,0.98196561,1.20069425,1.38908470,1.51505881,1.56740424,-1.14858648,-1.57057581,-0.90033620,-1.03686233,0.48848435,0.18336206,0.23596438,0.16059277,0.16281256,0.90969269,1.31938538,0.90969269,0.13912083,0.16824002,0.17852692,0.47685067,0.48640387,0.51016182,0.65811908,0.62230824,1.32472766,1.19365893,0.65110220,0.65338263,0.48216290,0.30685390,0.40548840,1.02309037,0.58685594,0.62660228,0.46172922,0.41649044,0.93160412,0.94973865,0.89258998,0.88143545,1.10117106,1.38084586,1.44073178,1.70054443,2.13099083,1.71033028,2.71033028,1.54323462,0.55430596,0.53348243,0.82025791,1.05525341,1.04131730,1.47009094,1.49805270,0.69785591,1.18263683,1.24236860,1.19221283,1.42567316,1.22727444,1.08283862,1.41078813,1.17379106,1.21992303,0.85658301,1.32281495,1.37366006,1.45788669,2.45788669,3.45788669,2.15262890,3.07816547,2.13754026,2.25979500,0.60746627,0.64885137,0.66691312,1.43243733,1.37830314,1.40056078,1.45412883,1.15808347,0.99258254,1.50000000,2.50000000,3.50000000,1.50000000,2.50000000,3.50000000,2.16666667,0.29926041,0.29726734,1.15645160,1.15725631,1.19777075,0.87189209,0.50500378,0.96366135,1.32122045,1.23398737,0.83007972,0.45739932,0.80998842,0.97678385,0.69016472,0.90414652,1.04174653,1.18113504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
structure1,bfgs,rattled,0.98587946,0.96398096,1.00000000,1.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
structure2,bfgs,rattled,0.98585987,0.96396029,1.00000000,1.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
structure1,conj,random,0.77579616,0.91129767,1.03717483,1.09375665,0.34662715,0.28809559,0.27272246,0.25486989,0.25879232,0.26864628,0.30585038,0.36965643,0.38517953,0.22408502,0.22672666,0.20911681,0.20073512,0.21584691,0.18652598,0.19696024,0.15702326,0.29942969,0.28316581,0.39462083,0.35825619,0.24206472,0.15363610,0.26577943,0.27273518,0.30053136,0.30878356,0.53004394,0.50926082,0.16492704,0.16376390,0.34167066,0.31906909,0.16212529,0.37810801,0.37597460,0.32679071,0.25356953,0.40787835,0.40478161,0.33423185,0.72367224,0.50523088,0.49204586,0.30098670,0.24525485,0.35633473,0.35104407,0.12758963,0.32258123,0.32860835,0.41504700,0.41432378,0.34085624,0.39879566,0.41508503,0.22230205,0.39364755,0.37295167,0.28082418,0.78492804,0.70008533,0.88773190,0.82549964,0.20490210,0.20341573,0.21433258,0.21523144,0.34422767,0.34065159,0.29434106,0.31260486,0.31907091,0.30946111,0.31141818,0.34026769,0.34119428,0.19095195,0.88149299,0.64605549,0.17397417,0.17347474,0.13122053,0.42496595,0.42518571,0.39359552,0.39317497,0.66765124,0.59002961,0.45189479,0.19404665,0.47612397,0.58529281,0.38344002,0.38773599,0.38361455,0.29985868,0.12760259,0.23371108,0.23353098,0.56287368,0.51013912,0.23726719,0.44105075,0.42548148,0.35314103,0.41205514,0.38994191,0.21299287,0.37659964,0.36413598,0.20740650,0.16873873,0.22391872,0.22657919,0.41343785,0.41845032,0.45523024,0.46910739,0.21271086,0.27741541,0.27856259,0.27283622,0.29346549,0.52819867,0.56299339,0.18858924,0.18947284,0.40207352,0.39967959,0.23548654,0.58837622,0.48510709,0.41225086,0.17549606,0.31955313,0.31771943,0.38565767,0.35319636,0.40907640,0.37132835,0.22706291,0.21115121,0.22551065,0.36647134,0.36399014,0.14237352,0.40463048,0.41164436,0.38535119,0.38671849,0.29150950,0.24703633,0.29029133,0.54971944,0.49983078,0.29600196,0.56380991,0.56673380,0.27214516,0.26901692,0.27101448,0.18801760,0.21522324,0.20661843,0.62587904,0.55124955,0.24828694,0.40432292,0.34312160,0.14343363,1.07171681,0.39021706,0.38943896,0.50885204,0.56363476,0.35724968,1.17862484,1.27805406,0.15521328,0.15501480,0.15100923,0.15304924,0.32945918,0.32201494,0.34638444,0.40702591,0.41751894,0.46539289,0.42588322,0.24005407,0.34967014,0.31504643,0.36140470,0.36799300,0.66974952,0.60187141,0.10933126,0.43323115,0.43523496,0.64624190,0.63947703,0.21858569,0.21929366,0.35784681,0.37805216,0.29418446,0.35012048,0.30805279,0.29799783,0.38467193,0.16101425,0.18691917,0.18539358,0.11823159,0.32172462,0.30053038,0.64120510,0.61840582,0.27281809,0.47359870,0.71089819,0.72133145,0.25810478,0.21605991,0.19755676,0.59259040,0.29325301,0.28551971,0.47841086,0.47738267,0.31530284,0.16206562,0.26792217,0.37052726,0.47128854,0.46640145,1.23564427,1.22144472,0.49917890,0.62747801,0.61360166,0.19962767,0.19463468,0.40379403,0.28147922,0.36527086,0.47305443,0.12292548,0.12292548,0.21687432,0.18958797,0.52842909,0.52997565,0.30388471,0.30388471,0.27700928,0.29980648,0.45957946,0.31973215,0.30348797,0.35856853,1.17928426,0.44431795,0.42976179,0.26443053,0.22074633,0.27858203,0.70170396,0.18791099,0.15928574,0.07444238,0.07964287,0.06803965,0.84480075,0.40537542,0.29884022,0.21596004,1.10798002,2.10798002,3.10798002,4.10798002,2.62423619,0.16267074,0.15520942,0.25832952,0.20348315,0.13933827,0.21453166,0.33719670,0.34774451,0.84010004,0.84123434,0.54612253,0.20661429,0.35448201,0.35392617,0.34463717,0.34487726,0.09947135,0.28326961,0.44413009,0.55235665,0.62385270,0.62260905,0.58105353,0.57666915,0.87779558,0.55698243,0.35792366,0.30433232,0.38245523,0.44711679,0.10924679,0.27538696,0.27308919,0.37722900,0.43026849,0.73463477,0.71142437,0.28888481,0.31553457,0.30939940,0.19280469,0.52110109,0.42496611,0.42496611,0.55251004,0.64563116,0.63468204,0.08999621,0.30017704,0.57101034,0.67154613,0.47412521,1.23706261,0.98491408,1.00027750,0.98397570,0.34035837,0.34065928,0.29491537,0.27337703,0.26883767,0.40233853,0.44310706,0.13694396,0.13675347,0.37732649,0.02909244,0.02802085,0.09723616,0.09771186,0.17177814,0.21416341,0.83093600,0.80546293,1.41546800,1.27885680,0.36302523,0.36529765,0.22764353,0.61389533,0.39223684,0.39519495,0.13735827,0.52049078,0.40243602,0.31486581,0.86697204,0.86945670,1.43472835,1.73162437,0.68315743,0.32920150,0.33952035,0.33936837,1.16968418,1.59533083,1.07569194,1.17070011,0.68446651,0.16058544,0.16096369,0.20191626,0.20529811,0.34467236,0.31929722,1.00606866,0.99892026,0.83542866,0.25883693,0.26066725,0.27008943,0.26903782,0.26491063,0.26376932,0.31047962,0.29307609,0.14507926,0.18996213,0.18887941,0.23211569,0.23491034,0.39342340,0.33422691,0.42093092,0.41979558,0.88619512,1.01090951,1.05906245,1.06106634,0.17139494,0.17006559,0.22293433,0.22266618,0.28996141,0.28695148,0.27977611,0.29412139,0.29119193,0.25775981,0.22394617,0.35962972,0.35678103,0.34563791,0.36194269,0.96049728,0.90933103,0.30937243,0.31057108,0.36387357,0.37827276,0.44226423,0.44601574,0.38745681,0.25931292,0.10352611,0.44962485,0.26977636,0.64433637,0.68698604,0.39474741,0.34043437,0.21388522,0.32428355,0.32782705,0.56526498,0.55833951,0.50761022,1.11374754,0.17138942,0.26726805,0.24799697,0.38731285,0.59584830,0.60550151,0.42311674,0.51925924,0.18511390,0.42925264,0.71666850,0.10717139,0.25964109,0.38902141,0.30220150,0.49969327,0.52091769,0.33904439,0.22216627,0.22216627,0.27885717,0.27901299,0.49847285,0.55754979,0.17076845,0.17283013,0.14619276,0.52950060,0.38236174,0.10118553,0.12274928,0.29782327,0.32142026,0.33847489,0.80793009,0.40951843,1.15724878,1.00341967,0.18245194,0.18956781,0.15662397,1.07831199,1.48590943,0.31412004,0.39811940,0.81500152,0.51307511,0.30376376,0.13085545,1.07594094,0.51684156,0.53583789,0.28178713,0.71547977,0.84620700,0.07701898,-0.02598442,0.01107118,0.02024200,0.02616455,0.03109242,0.17073738,0.04909906,0.05818117,0.00769481,0.00184748,0.32898787,0.08857389,0.00957236,0.00143797,0.00022773,0.00005685,0.30136446,0.07721192,0.00650893,0.00008891,0.00000710,0.01600671,0.00028850,0.00000710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
structure57,conj,random,0.85480741,1.26821821,1.27774861,0.52212095,0.53420707,0.43193524,0.48869066,0.51597605,0.49115773,0.48000647,0.46915617,0.44768361,0.31459414,0.45280102,0.43436551,0.52855347,0.56000859,0.39188775,0.15435892,0.51829540,0.47986977,0.51402597,0.52664982,0.32685795,0.36656307,0.40382616,0.49075862,0.47177401,0.47039699,0.25019725,0.31002416,0.35434232,0.47592326,0.47955910,0.29675021,0.49068099,0.46779038,0.84455936,0.79662208,0.33703147,0.48068512,0.49381050,0.39805117,0.44254519,0.45359015,0.54316714,0.54052514,0.68625177,0.69321930,0.44106547,0.26310923,0.48217063,0.48237666,0.77211182,0.73593487,0.52142965,0.53352382,0.53207422,0.48543436,0.48527965,0.95326341,1.08872084,0.49609357,0.63466634,0.62501446,0.59460535,0.56732929,0.22926651,0.51641411,0.50963739,1.14488887,1.19793651,1.49874168,1.39984255,1.00362674,0.39061234,0.96732774,0.78889952,0.67152453,0.53080244,0.64685255,0.62995850,0.34377103,0.56025214,0.54682563,0.64282089,0.68718687,0.72709900,0.72400429,0.75911068,0.76657724,0.56358991,0.73131218,0.69404328,0.40515340,0.68905389,0.69571717,0.47750344,0.31597238,0.71204965,0.77850887,1.17419877,1.16964747,0.73047689,0.44244794,0.61866401,0.57844195,0.64032981,0.63057119,0.49907522,1.15647697,1.11229142,0.84872684,0.29069102,0.29092680,0.56247345,0.75501978,0.84258002,0.80526728,1.02040518,1.06731407,1.01859745,1.05268267,0.87635329,1.18265811,0.91810300,0.45200584,0.42133193,0.41597457,0.76726634,0.75828869,0.33980259,0.63108361,0.63433155,0.99155143,1.01778875,0.52063476,0.45852444,1.16242582,1.08189517,0.72889254,0.59415094,0.59841064,0.56077387,1.29920532,0.66783098,0.67019023,0.29075485,0.89893601,1.44946800,1.82769579,0.94477506,0.41626495,1.07737472,1.08432432,1.06129520,1.06474052,0.57579981,0.56842911,0.71937032,1.02125275,0.51190563,0.30175794,0.73570750,0.52637755,0.56544588,0.87892272,1.30640905,1.11900766,1.30014272,0.46735630,0.48101815,0.55595567,0.34469749,0.27983507,1.13991754,1.66873629,0.61549118,0.40035176,0.47021872,0.08345903,0.11592593,0.12870330,0.01786175,0.02629339,1.01608791,0.56709246,0.24022843,0.05617975,0.01374927,1.50804396,2.31865308,2.15570122,0.62486682,0.42542068,0.41516760,0.46639958,1.23319979,2.10610030,2.05305015,3.05305015,0.45698922,1.14509393,0.56761358,0.42313318,0.72256536,1.36128268,1.91366741,0.50715301,0.44460076,0.32001042,0.62372413,0.52922547,1.16548387,1.49379548,1.34917642,1.13136734,0.63919956,0.50300646,0.34398869,0.32608223,1.09319881,0.79321567,0.67000355,0.76323983,1.24496197,0.58048930,0.67247219,1.33623610,2.30399648,0.75530697,0.36351531,0.66253979,0.87034171,0.43571952,0.55597048,1.27798524,0.60899082,0.47825144,1.18819366,0.49624182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
